,Shared topic 1,Shared topic 2,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,ATAC private topic 1,ATAC private topic 2,ATAC private topic 3,ATAC private topic 4,ATAC private topic 6,ATAC private topic 7,ATAC private topic 8,ATAC private topic 9
chr11-115473551-115474401,-0.7602093,-0.002226145,0.27381268,-0.3048841,-0.24460796,0.09312607,0.30482054,-0.012610581,0.034211166,0.40131757,0.007644355,-0.22347194,-0.51040065,-0.21876876,0.007275738,-0.07614569,-0.11238008
chr11-115535852-115536621,-0.03521099,-0.0005856508,-0.001531394,0.1732297,-0.27063894,0.24024743,-0.006632412,-0.0013111137,0.001687071,0.1699546,-0.001635328,0.055940587,0.2198087,-0.010305857,-0.0016954662,0.031755842,-0.15515125
chr11-115627780-115628654,0.37995407,-0.00034655363,0.00061328826,-0.113105655,-0.16319719,-0.04436209,-0.13407929,-8.759485e-05,0.00059526647,0.034210693,0.0009244797,0.19125709,-0.084104985,-0.013027455,-0.0017585624,-0.04524993,0.023523161
chr11-116592189-116593097,-0.7354575,-0.0019850312,0.0047033615,0.27490577,0.38961166,-0.45011273,-0.016149648,0.011796444,0.068293415,-0.31893614,0.0005572195,-0.06165045,-0.051604144,-0.15512328,0.0019460307,0.027191823,0.07666143
chr11-116657535-116658447,-0.97433174,-0.00491584,0.024376445,0.16176549,-0.2640817,-0.14794147,0.09602493,0.009537762,0.11131406,0.13515909,0.003815647,-0.60976666,-0.14469822,-0.14479768,0.0028715716,-0.019862508,-0.02126398
chr11-116843051-116843929,0.024092004,0.00062735326,-0.0005510462,0.106843196,0.1297708,0.25080398,-0.19312142,-0.009037129,0.022430342,0.20741934,-0.012769732,-0.07157813,0.20226556,-0.24573797,-0.0013153139,-0.014419891,0.27670163
chr11-117135264-117136165,1.5025573,-0.0058989944,-0.05528118,-0.45780584,-0.35654306,-0.4481219,-0.005978151,-0.14801328,0.0030100124,-0.16938715,-0.12754092,0.079104684,-0.36676952,0.88599956,-0.02116313,0.21365064,-0.5016243
chr11-117331958-117332807,-0.8134731,-0.011400731,0.020863201,0.61103296,0.2086246,0.23871133,-0.21660835,0.014984868,-0.05537464,-0.066675045,-0.053024054,-0.26789525,1.0716145,-0.51667464,0.0026423177,-0.24834283,-0.25286862
chr11-117963139-117964038,-0.7335483,-0.0037750518,0.0018555954,0.71617293,0.22410308,0.18837242,-0.12743221,-0.02737743,0.09806811,0.9190472,-0.0850792,0.09915984,0.17675751,-0.7033857,-0.01185822,-0.6354537,-0.27812105
chr11-118103806-118104649,0.7601346,0.018374901,-0.016080577,-0.13453539,-0.5809449,-0.8041831,0.062628224,0.029258745,0.0057814065,-0.21871856,-0.009647749,0.058139015,-1.0872707,0.6350421,-3.2774882e-05,0.0107959295,0.22310743
chr11-118211717-118212550,-1.3725104,-0.040480882,-0.019171476,-0.31952623,0.46724668,-0.04804117,0.6685727,0.08781436,0.39503783,-0.08933652,0.29550385,-0.58130103,0.04536639,-0.5087336,0.05355477,0.13188148,-0.27437466
chr11-119214967-119215918,0.54576504,-0.035588246,0.034981582,0.29235938,0.7314617,0.047210462,-0.6139659,-0.56894135,-0.5010728,-0.059850108,-0.35621384,0.15230486,0.025162175,0.26227438,-0.012650351,0.13907565,-0.1979278
chr11-119355060-119355971,-1.1998444,0.0027916236,0.0137801,0.22152115,0.14382318,0.2883997,0.08205377,0.005435068,0.024272889,0.31244105,-0.05065361,-0.25284678,0.6557564,-0.58101785,0.0002524231,-0.18338965,-0.09531194
chr11-119389784-119390584,-0.76689297,-0.019059148,-0.16423069,0.39698276,-0.004733221,0.4934025,-0.25460717,0.14951272,0.291519,0.83396333,0.04457728,0.022651149,0.24291836,-0.7318958,-0.0181877,-0.258242,-0.08087269
chr11-120012929-120013816,-0.04970615,0.00013948826,-0.0005588688,-0.15997487,0.2048728,-0.083859965,0.00225969,-0.0014504164,0.0075170887,-0.0338824,0.0008755006,-0.06302706,-0.07015619,-0.018873712,3.475261e-05,-0.0048970333,0.013435355
chr11-120041508-120042349,-0.33788675,-0.002562057,0.007786988,-0.50605375,-0.44130552,0.5333234,0.27883548,0.020379372,0.054213256,0.41818103,-0.025792377,-0.5029282,0.15826577,-0.33686814,0.009839507,-0.20227753,-0.37616926
chr11-120237206-120237829,0.31865257,0.0016589001,0.00035816256,-0.020617325,-0.54828256,0.30392408,0.07933527,-0.0036835433,-0.041866176,0.35728887,-0.004273817,0.13495025,-0.1647406,-0.1487018,0.001364567,0.030697659,-0.06857664
chr11-120307380-120308239,0.058005225,-0.0012509925,0.0008109733,-0.21872167,-0.028308738,-0.25413895,-0.026288012,0.011101423,0.013300906,-0.10025916,0.011504915,-0.1187747,-0.27787438,0.043426845,-0.00022607746,0.005449386,-0.025268042
chr11-120457644-120458561,-0.05169047,-0.00040967725,-0.0011314222,0.08556945,-0.3344842,0.099584006,0.07210197,0.0019254518,-0.0051622884,-0.116219044,0.010551137,-0.019299423,-0.22751403,-0.066606335,0.00048548917,0.039620727,-0.009497649
chr11-120726865-120727746,-1.07991,-0.014652967,0.003608487,0.3896021,0.07917694,0.55866385,-0.29714426,0.0060545164,0.0972233,0.5892834,-0.008995248,-0.0056890287,0.19909392,-0.5019408,-0.009377786,-0.13529588,0.056209326
chr11-120775809-120776696,-0.0017570294,0.0016684971,0.004523852,-0.0016272792,-0.11531849,-0.30238828,0.034096282,-0.003553212,0.013361103,0.19924743,-0.004548694,-0.12021915,-0.0125822425,-0.018473638,-0.0014727066,-0.03458726,-0.23563662
chr11-121354007-121354867,0.077580765,0.0011164795,-0.0007121071,-0.24594672,-0.028755998,-0.08561381,-0.0024228643,0.0004913258,0.0034315118,0.11766042,0.0031451613,-0.022751631,-0.08552512,-0.0007230741,-0.00015926051,0.0021456277,-0.009620033
chr11-121701973-121702859,-1.2163835,-0.0101500265,0.022308316,0.5161273,0.17057838,0.09651442,-0.09519913,0.058587547,0.031226844,0.3106115,-0.015306965,-0.8083458,0.6692964,-0.70890695,-0.0068840147,-0.38904616,0.2935812
chr12-3109522-3110545,0.7274024,0.03913916,0.032499142,-0.9681718,-0.3677808,-0.5439291,0.023659999,0.054721445,-0.056377158,-0.8459569,-0.21932489,0.40477794,-1.669491,0.34678096,0.008285088,-0.22871949,1.1242497
chr12-3780210-3781042,0.53407025,0.0032068728,0.00791233,0.46078375,0.26951936,0.03238544,-0.4648718,-0.13712995,-0.6053408,-0.25535968,-0.10380963,-0.08763919,0.82234836,-0.040505007,0.0040799426,-0.29662365,-0.16944456
chr12-3781252-3782069,0.4925061,0.0060067517,0.009494958,0.005509474,-0.5484273,0.24567057,-0.18856788,-0.04113417,-0.023571867,-0.34831583,-0.012248299,0.13693495,-0.091848046,-0.015866699,-0.006002834,-0.0357935,0.20234737
chr12-3834617-3835312,0.15864274,0.001810302,-0.000694928,0.16616212,-0.48793447,0.19490445,-0.05859158,-0.0006390375,-0.0063268347,0.311959,-0.016051263,0.2614469,-0.18346007,0.00057504594,0.0023160286,-0.0152191995,-0.15783097
chr12-3855660-3856576,-0.22429526,-0.0025343737,-0.0068938015,-0.14545327,-0.11142626,-0.08372092,0.33750522,0.024989726,0.010315997,-0.04250702,0.023536758,-0.117763914,-0.47254628,-0.16124351,0.0018837306,-0.0028558918,0.11857058
chr12-3959617-3960507,-0.33334693,-0.0026145203,0.0024704842,0.32225516,-0.10515609,0.0025986184,0.061087746,0.0031781974,0.0129654845,0.15665203,0.006538439,-0.19028135,0.12711997,-0.04566107,-0.00048815788,-0.10368368,-0.15856202
chr12-4817030-4817946,0.15077388,-0.00045213543,-0.0023444958,-0.18283851,0.07795883,-0.47339195,0.053046055,0.0036363048,0.027645292,-0.10610061,0.008035765,-0.17077097,-0.40713096,0.07762652,0.0009584706,-0.105204195,0.29366812
chr12-5213396-5214295,-0.8537749,-0.0023573458,-0.010510765,0.41842347,-0.56512624,0.54151446,0.15988588,0.047592472,0.052763607,0.12529473,0.09393165,0.08667306,0.3923893,-0.5275844,-0.0020870715,-0.32500204,-0.2121997
chr12-6638685-6639577,-0.08315755,-0.11457954,-0.256946,-1.0057746,-0.37897083,-0.63153607,0.7787976,0.53583944,0.5925206,-0.5517077,0.6790461,0.12089172,-1.4984256,0.6416677,0.0022949725,0.30755726,-0.1661225
chr12-8313032-8313892,0.4030813,0.014651427,0.025332829,-0.38584566,-0.7384316,-0.39024255,0.128377,-0.031135881,-0.14033048,-0.37896156,0.009679226,0.3353055,-0.46851677,0.25470513,-0.004405732,0.14610307,-0.23626037
chr12-8344603-8345532,-0.4862215,-0.0068856524,-0.20875841,-0.9832113,-0.40369004,0.028292732,0.49492627,0.45869222,0.61601704,0.14940299,0.5585478,0.09071982,-0.3494854,-0.20734662,0.0100075295,-0.09387496,-0.16573901
chr12-8410686-8411587,1.7508729,0.10976379,-0.63285625,-1.1910821,-0.810895,-0.61049944,0.24603611,-0.04696603,0.06725232,-0.6722356,-0.13997202,0.23440619,-1.3038254,1.0067494,-0.06829339,0.33555198,0.28261647
chr12-8454318-8455214,0.36243233,-0.0012759056,0.04458719,0.23292913,-0.2805206,-0.14140548,0.19710444,-0.03554657,-0.5440316,-0.3443312,-0.03633344,0.05334614,0.25914013,0.053568956,0.002388188,0.025774444,-0.25406563
chr12-8495957-8496893,-0.20111734,-0.00088242936,-0.0011216637,0.47464514,-0.05841073,0.58397096,-0.24802776,-0.08233868,0.0030054583,0.40178785,-0.051703524,-0.6311513,0.6729635,-0.20021671,0.0018324126,-0.3318893,-0.04880874
chr12-8921451-8922377,-0.06280128,0.0012627163,6.453957e-05,0.049272537,0.31902382,-0.02939476,-0.003776283,-0.0048098983,-0.00067349325,0.3859819,-0.0063493326,0.2934416,-0.017638557,-0.022428848,-4.8638976e-05,-0.10837674,-0.12314326
chr12-8973586-8974476,1.1031139,-0.0016980016,0.019923676,-0.053140536,-0.18729714,-0.9206147,0.03082991,-0.08369325,-0.14756905,-0.49518028,-0.064016305,0.5877241,-0.5175195,0.4445385,0.0013643734,-0.029189901,-0.0798808
chr12-10390484-10391330,0.39159662,-0.00095278985,-0.004175925,0.04125759,0.1903066,-0.18248859,-0.35751238,-0.000409458,0.015903644,-0.3410256,-0.00882768,0.16434328,-0.010687623,0.028408457,-0.0012936863,-0.015255848,0.12729327
chr12-11265603-11266472,-0.8242456,0.0011831331,-0.004153734,0.39906237,0.11745956,0.20073037,-0.09409417,-0.0049073556,0.051589303,0.23582779,0.03829453,-0.30045027,0.3287617,-0.4943692,0.0016962874,-0.44374108,-0.025992405
chr12-13054376-13055200,1.8798108,-0.0641338,-0.33763093,-0.94945306,-0.6951511,-1.001007,0.21084145,-0.13960375,0.23123446,-0.5750235,-0.016414018,0.07785937,-1.2240498,1.3704524,-0.0384279,0.061850853,0.10721588
chr12-16150994-16151931,0.13001455,0.013773497,-0.034602612,-0.6017244,-0.40703395,-0.5713756,0.6977555,0.0246495,0.0018090352,-0.6452689,0.1095101,-0.07768323,-0.71813273,0.39960718,0.0057249884,0.29315552,-0.0069061504
chr12-16653233-16654142,-0.22163221,-0.0022576659,-0.0033505666,0.41184425,-0.3436577,-0.09206074,0.22270523,0.0031270806,-0.00047376606,-0.13617466,-0.0072412523,-0.1399862,0.19966236,-0.004688385,-0.0013061449,0.083291456,-0.13384509
chr12-16894355-16895300,-0.05458916,0.0009015572,-0.00096430816,0.24778038,0.11299985,0.22938111,-0.15077555,-0.005667973,-0.1172679,0.09772035,-0.0038592557,-0.060181424,0.19033033,0.022883326,-2.382209e-05,-0.041652173,-0.045756172
chr12-17347970-17348877,-0.040280685,-0.0010249595,0.0012914896,-0.23584023,-0.2727894,-0.12552625,0.10731217,0.0006119478,0.024322078,-0.38346228,0.020125015,-0.009263579,-0.3573908,-0.004255406,0.0006400098,0.03905628,-0.015604419
chr12-17690235-17691158,0.20889845,0.0058817207,-0.0030933025,0.21487688,0.16943048,0.05706336,-0.21737464,-0.013501193,-0.007874549,0.46723884,-0.008140352,0.22002706,0.23043865,-0.2768792,0.0007588969,-0.44833246,-0.46580163
chr12-17881366-17882277,-0.7486417,-0.0045666513,-0.006351237,-0.058378387,0.15170193,0.40919796,0.102357,0.006727219,0.0817068,0.09235938,-0.00039057652,0.12133401,0.13559097,-0.44549906,-0.000283958,0.058792293,-0.1664262
chr12-24571736-24572631,-0.6214775,-0.00032330188,0.0004941192,-0.019210419,0.28987476,0.381258,0.07645589,-0.0002974379,-0.011302221,-0.17651533,0.0044553964,-0.30453542,0.096414745,-0.032358512,0.0010303006,-0.07076751,-0.070575655
chr12-25095754-25096676,-1.1867783,-0.0027281872,-0.024087904,0.09916853,-0.10687011,0.30404755,0.07468279,0.3022613,0.03266941,-0.10212586,0.03997111,0.063479744,-0.18681233,-0.3535679,0.003725945,-0.2542282,0.27148545
chr12-25098439-25099327,-1.5636995,0.00076250534,0.010085996,0.18114148,-0.13661209,0.36322016,-0.04962311,0.09145537,0.31863326,0.36776808,0.095058925,-0.526268,-0.17455748,-0.83572847,0.0050749276,-0.03322019,-0.0034836787
chr12-28749997-28750831,0.00059491117,-0.00046430095,-0.00064663513,-0.12934244,0.05607146,-0.06340705,0.19046555,-9.903334e-05,-0.01079656,-0.17848171,0.00076791353,-0.0124628935,-0.22935934,-0.006023962,-0.0005254106,-0.025604451,0.108577214
chr12-28751393-28752251,0.14044717,-0.0042764666,-0.017631484,0.13169995,-0.15493444,-0.7235546,0.49077561,0.0066355825,-0.032780353,0.067287244,-0.023176191,0.26463744,-0.33196765,-0.113342255,-0.0010493479,0.2611522,0.31839404
chr12-31350941-31351817,0.23041177,-0.0010887092,-0.00027417808,0.017541824,-0.0068572043,-0.2594166,0.12363544,-0.005431643,-0.011388231,-0.1433102,0.002640025,0.009897505,-0.02850578,0.034336045,-0.00017535983,0.016705152,0.033321936
chr12-31654381-31655253,0.025516544,0.0007621975,-0.0010909693,-0.35557708,-0.19816734,0.008022278,0.09001026,0.0051129595,-0.0054967133,-0.24080932,-0.0032385248,0.17954513,-0.2864407,0.013401862,-0.00016535514,0.070190325,0.1506028
chr12-32378574-32379138,-0.16938451,0.0002117499,-0.00086253794,0.008776989,0.12879758,0.4877985,-0.09526206,-0.0045665866,-0.00010901724,0.31705794,0.0030780537,0.11863017,-0.3452111,-0.055347767,0.0005501227,-0.0016686518,-0.019358717
chr12-33147185-33148057,0.08500839,0.0009217251,-0.002044712,-0.1713261,-0.04994062,-0.18740506,0.08177435,0.0026489387,0.0010120412,-0.14823146,-0.00030582008,0.40335575,-0.093557276,-0.0055312826,0.0005876322,-0.002020732,-0.14926516
chr12-38778386-38779218,-0.74337316,-0.0028702219,0.00049389096,0.23197863,0.34652084,0.34065613,-0.011707995,0.010451627,-0.06580258,-0.31519228,0.00460543,-0.08717621,0.2306307,-0.078807965,-0.0003723963,0.06653099,-0.0010794308
chr12-40222526-40222891,0.1168767,0.00039151378,-0.0048498483,0.13466409,0.20189014,0.22095068,-0.10311408,-0.002450261,-0.006393342,0.20805758,-0.0056847055,-0.15896027,0.2415684,-0.04692007,-4.5318644e-05,-0.013537108,0.09844292
chr12-44268744-44269614,0.06304753,0.0003234778,-0.0036894681,0.08141729,0.041361958,0.022957692,-0.09644975,0.0019603444,-0.0010618069,0.11138105,-0.009824937,-0.3651083,0.19138578,0.0782056,-0.0009292902,0.01106989,-0.03093923
chr12-46818993-46819838,0.50971174,7.067398e-05,-0.0014632307,0.082753755,0.11445115,-0.07708568,-0.1416502,-0.012200804,-0.03299288,-0.39281476,0.002641969,0.16060445,0.35750633,0.04040416,0.0007656727,0.027763361,-0.30499962
chr12-50648736-50649571,-0.62862736,0.0001447387,-0.010567046,0.40802357,0.3117369,0.35556275,-0.0020671773,-0.010927729,-0.04917057,0.15069456,-0.033858653,-0.22931707,0.5586433,-0.40565977,-0.0008377,-0.016682342,0.23716871
chr12-51377050-51377952,0.44545895,0.0005803153,0.008774077,-0.0013959511,-0.2536247,0.17897347,-0.020857813,-0.038949218,-0.12031833,-0.029867992,0.0011107636,-0.04574956,-0.21475136,0.09631703,-9.104659e-05,-0.035154805,-0.08341623
chr12-51690629-51691371,-0.57437354,0.0010510192,0.00048480261,-0.051734056,0.09965773,-0.090394415,0.12411178,0.00044130607,-0.0012052307,0.09258279,0.000110750756,-0.2315172,0.052056853,-0.0468336,0.00041573035,-0.00740819,0.044120185
chr12-51691629-51692523,-0.6580006,-0.011787573,0.008576884,0.084775336,0.05660291,0.5321115,-0.2811054,-0.012520485,0.043854684,0.32681155,-0.049236882,-0.03588432,0.4329431,-0.62595415,0.010232489,-0.5488884,0.25369495
chr12-51844673-51845556,0.26814246,0.00045261593,-0.0072261207,0.1006473,-0.47801274,0.32566577,0.001429388,0.012988774,0.021605054,0.5817099,-0.010880704,-0.2455449,-0.16321534,-0.018233716,0.0010357588,0.013243783,-0.16493043
chr12-52097317-52098239,0.5036256,-0.00010496108,0.0018735189,-0.07559569,0.010025976,-0.14843652,-0.029753815,-0.015764678,-0.02344972,-0.37215164,-0.009937618,-0.17741793,-0.4588759,0.13500267,-0.0021744082,0.41976926,-0.05616073
chr12-55473326-55474307,-0.018674627,0.007834183,-0.030248828,-0.48708537,-0.5582346,0.90184504,-0.1708125,0.06977828,0.10124218,1.0744699,-0.2526046,0.0670069,-0.4479013,-0.32180053,-0.0102021415,-0.04145745,-0.16585009
chr12-57230016-57230902,0.106838666,0.00010944035,-0.00011510105,0.012450535,0.11193522,-0.16519336,-0.009168588,0.00030059268,-0.0016590871,0.02278955,-0.004186293,0.021093925,-0.013785402,0.008808213,-0.000268984,-0.0063882726,0.039873876
chr12-59011579-59012455,0.024195332,0.00047762468,-0.0013472611,-0.005541499,0.17480147,0.2000566,-0.16628805,-0.0017840379,-0.00027565742,0.02744041,-0.008585678,0.06891718,-0.20927139,0.01736074,-0.00051584514,-0.21254173,0.06579598
chr12-59013084-59013900,0.29247555,0.00031054017,0.00030325967,-0.00563025,0.05267845,-0.22974347,-0.012157404,-0.0062084394,-0.030001255,-0.18696381,0.0026334566,0.0070278468,-0.10726859,0.02252309,0.0014855774,-0.028413523,0.09911924
chr12-59060889-59061742,-0.31681827,0.0003228874,-1.1403612e-05,-0.075188085,0.018805651,-0.21145992,0.092637464,0.006694612,-0.0033377982,-0.20165603,0.0018729754,-0.44121248,-0.039348826,0.0037470777,0.0023419294,-0.07475645,0.16953304
chr12-59066409-59067324,0.00391382,-0.00045492593,0.0010035898,-0.2245249,0.022087162,-0.1427356,0.038513076,-0.00019008169,-0.0028603668,-0.14503238,0.0012991299,0.19766209,-0.06371287,-0.013235992,0.00062583183,0.007356677,0.005407472
chr12-65036008-65036912,-0.13744135,0.0005396392,3.8699356e-05,-0.2721216,-0.104785405,-0.15474159,0.14887646,0.0026753782,0.0153626865,-0.083313525,0.015653828,-0.011495704,-0.48102975,-0.0023060432,0.0010338639,-0.043007534,-0.013333605
chr12-65073499-65074354,-0.21854585,-0.0005232972,-0.0020242895,0.052477546,0.20464513,0.15644182,0.0067188935,-0.0011797837,-0.0006811943,-0.10672946,0.011369792,0.1897692,0.19731885,-0.06033097,-0.0007155072,-0.043645974,0.010306007
chr12-65075279-65076101,0.097871035,-0.0001679588,0.0014937012,-0.0514039,-0.18345071,-0.40023097,0.0859099,-0.0026635157,-0.0033945956,-0.5119976,0.003554695,0.025812594,-0.06583876,0.020411827,0.00031823042,-0.00887312,0.021491222
chr12-65172316-65173219,-0.05408292,-0.00089369115,0.00022549249,0.014659179,0.0533434,0.16780116,-0.002487191,-0.0002740575,-0.0021082847,0.15759642,0.0008014572,0.05173602,-0.030720029,-0.03101108,7.839099e-05,-0.06321296,-0.05464141
chr12-69158727-69159620,0.40566006,0.0036478634,0.002106266,0.020830378,-0.036344398,-0.21383598,-0.25084567,0.00065232784,-0.017497696,-0.15311815,-0.010698234,0.13467737,-0.0508553,0.0956021,0.00093941606,-0.08661976,-0.0637565
chr12-69168241-69169174,0.17025323,0.00010617847,0.004739132,-0.023731075,-0.34928685,-0.28572705,0.0991437,0.0043210434,-0.016456014,-0.005166185,0.002001946,0.031344496,-0.008410864,-0.021367,0.00015971618,-0.03590868,-0.08821765
chr12-69356687-69357608,0.13768545,-0.0010731276,-0.0062224134,-0.06414239,0.14685474,-0.22162493,0.12720643,0.00310003,0.0042453487,-0.38202083,0.0067255637,0.24663001,-0.3480546,0.029896762,3.7847352e-05,-0.005900269,0.017982423
chr12-69361083-69361987,-0.03283005,5.323756e-05,0.00087742717,-0.059179276,-0.11101009,-0.17537037,0.07628389,-0.00032300653,-0.002208229,-0.24589331,-3.3690692e-05,-0.00013927754,-0.14810556,0.0066162106,0.00045025177,-0.0035595964,-0.0114701
chr12-69501848-69502639,-1.3096697,-0.015096248,-0.0374324,0.57413787,0.13491072,0.35012144,-0.09188053,0.107259996,0.32559103,0.31799966,-0.11127074,-0.7097011,0.4140785,-0.57557243,-0.0065554334,-0.24067287,0.3489219
chr12-69681622-69682475,-0.34760216,0.00065212895,-0.0031203523,0.2148823,0.26430082,-0.03021043,-0.046129227,0.0019787864,0.006875592,0.26672557,-0.004379769,0.10926078,0.18589234,-0.10193722,-0.00017657514,-0.027000435,-0.012616434
chr12-69986704-69987532,-1.0480673,-0.006876903,-0.014620409,0.028940745,0.009040005,0.42375624,0.1262237,0.03489131,0.17134753,0.37825423,0.102007404,0.09696152,-0.10994609,-0.38494557,0.007968494,-0.6452815,0.095125064
chr12-70937420-70938296,-0.15683933,-0.0004747418,-0.0008980667,-0.07461172,0.12599914,0.061300453,-0.016419617,0.00084684876,0.0016866542,0.006623068,0.00067591236,0.31702682,-0.5207804,0.003656414,-0.00045816103,-0.0011346262,0.023884792
chr12-70968169-70969107,0.27720323,0.00042026571,0.0024956863,-0.089029826,-0.1646343,-0.507294,0.07321722,0.00036855985,-0.025156585,0.08654726,-0.0037398888,0.13036345,-0.2551654,0.0023949782,-0.0002935141,0.008853363,-0.037826613
chr12-71047847-71048698,0.4932354,-0.0005443151,-0.005193464,0.1558907,-0.28469,-0.45613554,0.08698681,-0.008278288,-0.01955336,-0.011937667,0.033358905,-0.27152765,-0.21143731,0.12722,-0.002297234,-0.19125324,0.30023828
