,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,ATAC private topic 1,ATAC private topic 2,ATAC private topic 3,ATAC private topic 6,ATAC private topic 7,ATAC private topic 9
chr13-23551169-23552032,0.03719991,0.36384457,0.050103646,-0.7630378,-0.31731403,-0.37622237,0.032285105,0.0813602,0.028495409,-0.026872586,-0.041356556,-0.18127598,0.059628494,-0.03552497,-0.13029617
chr13-23561983-23562848,0.0020076875,-0.046467375,0.022701865,0.056331936,-0.4434888,-0.18567468,0.005963014,-0.0045622145,0.08651384,-0.0023653388,-0.25885713,-0.043144085,0.009018447,-0.018678753,0.12423807
chr13-23570826-23571733,-0.010512923,0.03839255,0.0078578,-0.44381335,0.20079678,-0.11218909,0.0018461213,0.018071333,-0.0034841222,-0.010289703,-0.103833206,-0.13250183,-0.013912674,-0.05042546,0.07331413
chr13-23620877-23621659,0.00029903196,0.11134035,-0.0039583268,-0.11134356,0.20043118,-0.07954677,-0.00106337,0.0017937542,-0.021084668,-0.0003255101,-0.18267226,-0.0030781012,-0.0030242437,0.020417145,0.007065639
chr13-23622121-23622992,0.043777917,0.58166677,-0.018294847,0.46373442,-1.0827087,0.0011753988,0.0010453928,0.018759863,-0.10790417,-0.015318325,0.30413732,0.06570547,-0.22417925,-0.13909702,-0.19644864
chr13-23697995-23698832,0.002185682,-0.06516298,-0.005025715,-0.46100262,0.30710322,-0.036659088,-0.00044813304,-0.0062180827,0.05258712,-0.00042731396,-0.3128078,0.03341946,0.16860461,0.010870428,-0.010329472
chr13-23738351-23739179,0.0059979367,-0.21527775,0.0012087503,0.17500825,-0.03229811,-0.10821335,0.0032941217,-0.00660481,-0.028911889,-0.0005623356,-0.08193377,0.052326288,0.010333574,0.004324491,0.021320337
chr13-23739426-23740274,0.0034361458,-0.06649684,-0.0011626111,0.3251514,0.00097525865,-0.0326493,0.0025115074,0.003011238,0.11170875,0.008553259,-0.27323738,-0.077378884,0.0046098307,-0.035852715,-0.06452885
chr13-24280754-24281659,0.0038255577,0.024650795,0.013955387,-0.17042212,-0.28080368,-0.34213665,0.007198269,0.0016798388,0.09923151,0.012983103,-0.28009325,-0.22506513,-0.0018587193,-0.028972454,0.06898084
chr13-24638338-24639143,0.0430967,0.010495121,-0.016525766,-0.59102625,0.6311393,-0.84920055,0.031068752,0.13599919,0.25896043,-0.017420175,-0.4556673,-0.36230662,0.468284,-0.15447144,-0.25245288
chr13-24937207-24938049,-0.008816786,0.045429487,-0.01827487,0.12474439,0.29952064,0.25036606,-0.008993148,-0.032351203,0.18001969,-0.0017416598,-0.08457339,0.055104487,-0.030315222,0.03889766,-0.00029663122
chr13-28417469-28418231,0.0040979446,-0.3997013,-0.021124486,-0.53956354,0.22418125,0.020499866,-0.008578639,0.0020263165,0.5657322,0.029438918,-0.27348325,-0.03555223,-0.012779795,-0.04300695,0.01779185
chr13-28757720-28758638,0.008617068,0.09662226,-0.0251686,0.10340313,-0.6411424,-0.6774391,0.01713186,0.4153666,-0.039963406,-0.011901992,-0.19474266,0.12089999,0.06410473,0.044766337,-0.023024933
chr13-29985936-29986763,-0.0025277298,0.0048325816,0.0014123198,0.10964163,-0.010458134,-0.16401732,2.473449e-05,0.008521909,0.062281456,0.0029649357,-0.09257882,-0.03919332,-0.027771786,-0.0009172338,-0.019401817
chr13-30544841-30545662,-0.0024483285,-0.1874745,-0.0041456893,0.19278032,0.22545362,-0.2820588,0.005411725,0.0033842374,0.115062274,-0.0006129111,-0.02192232,-0.10370896,0.021415183,-0.011485279,-0.120093755
chr13-30659625-30660489,0.0002429147,-0.2989999,0.0007503192,0.05589479,0.09926604,-0.19575761,0.002027179,-0.0034363426,0.020924017,0.0017962727,-0.1335989,0.033530783,0.0040355846,-0.010127013,0.05874496
chr13-30973603-30974527,0.005984771,-0.3543071,-0.007899922,0.20820224,-0.65506756,0.121696964,4.6270554e-05,-0.0036959425,0.22076596,0.0050846464,0.05353809,0.18170597,-0.04757899,-0.045161508,0.0046011335
chr13-32338218-32339085,0.0075759348,-0.1189949,0.000695664,0.42167962,-0.456848,0.24713284,0.00072766084,-0.012105829,-0.11466931,0.004547069,0.254805,-0.03940636,-0.046551988,-0.021456998,0.00042606023
chr13-33935337-33936253,-0.0037703076,-0.23576848,-0.0013178884,0.50833577,-0.12133144,-0.19977264,0.003996744,0.0017733908,0.013246508,-0.0066467533,-0.16774431,-0.05965577,0.00030062464,0.0042046537,-0.019070921
chr13-34002041-34002852,-0.015474635,0.21169668,-0.020340987,0.62245786,-0.9087516,0.30676508,-0.02155023,-0.043226883,0.026372386,-0.011527842,0.071382076,-0.08639255,0.011972233,0.065656416,0.07356153
chr13-34037236-34038078,5.2721152e-05,-0.024406767,-0.00557397,0.27839175,0.04894779,-0.09498875,0.00088110525,-0.0023191029,0.03431473,0.0011241421,-0.045023352,-0.010058265,-0.018739806,-7.7879806e-05,-0.012659867
chr13-34077669-34078528,0.013937576,-0.087127015,0.0010094097,0.17911735,-0.08109747,-0.32385728,0.0040128147,-0.009028406,0.014969566,5.0905743e-05,-0.12416369,-0.060360253,0.017722795,-0.0018995794,0.020655876
chr13-34214658-34215541,-0.34785938,-0.85891783,-0.17987548,-0.6732283,1.9514,-0.4234017,-0.3715113,-0.61170524,0.72400033,-0.1308901,-0.6134393,-0.3692045,0.079787605,0.11233064,-0.015366288
chr13-34873933-34874721,-0.0063805124,-0.013709026,0.0014232938,0.58789825,0.057562545,0.2304896,-0.002794692,-0.042625293,-0.029156351,-0.001044697,-0.03482276,-0.07579964,0.0029543107,0.009352663,-0.038682487
chr13-34875238-34875986,0.0012556746,0.089242674,-0.008923122,-0.10096022,-0.11290176,-0.01557182,-0.0032258553,-0.00071488257,0.03710258,0.0020444565,-0.045933466,0.007456278,-0.0068391925,0.0072678146,0.00018070207
chr13-36117203-36118138,0.0028737306,-0.040601607,-0.012768027,0.26879358,0.131318,0.25944653,-0.0025274528,-0.02559207,0.061007097,0.001251548,-0.029687574,-0.13663386,0.0055269236,-0.017715048,0.014701076
chr13-37993685-37994545,0.016430238,0.026393931,0.00027112657,0.14081515,-0.45727268,0.10062286,0.005491847,0.0016925907,-0.19610712,-0.005736657,-0.08353126,0.22815211,-0.06869008,-0.007853514,-0.051101938
chr13-38527733-38528665,0.014493804,-0.16132097,-0.068272315,0.4922674,-0.2349544,-0.14382191,-0.0067354008,-0.0016051717,0.11243019,0.0045085363,-0.13358812,0.005744115,-0.0046708914,-0.0013515783,0.09278427
chr13-38960071-38960978,-0.020407164,0.19069424,0.017386628,0.15625665,-0.07504986,-0.052075915,0.0011959507,-0.006805832,-0.09622235,0.012583778,-0.30711082,0.28153607,-0.10471426,-0.012470087,-0.06914591
chr13-40899396-40900237,-0.19235186,0.034370203,-0.60067683,-0.7273031,1.3525865,-0.70006835,-0.22746228,0.37040302,0.56511885,-0.14674139,-0.6170074,-0.27165934,0.3261821,-0.08289549,0.28133702
chr13-41015914-41016770,0.0026794695,-0.08136058,-0.0072442554,0.31585824,-0.09400222,0.12090445,-0.0008987009,-0.013234538,-0.013960292,0.0021690694,0.15584734,-0.04838698,-0.01917031,0.04245602,-0.021557437
chr13-42866471-42867337,0.0017960815,-0.55300355,-0.023282621,0.26231486,-0.27882943,0.73432213,-0.039617058,-0.35868022,0.1844665,-0.009608711,-0.04781823,-0.1655953,0.059614107,0.18767619,0.20487551
chr13-43229920-43230778,-0.05785182,-0.029898873,0.4517096,-0.8450045,-0.039155874,-0.8620471,0.63245904,0.4429408,-0.44810843,0.16226491,-0.69058096,-0.03220771,0.15641995,0.21788947,-0.055361502
chr13-43559727-43560591,0.008836773,-0.09196731,-0.027930632,0.7451315,-1.078506,0.48271933,-0.0026181662,0.047491666,-0.327821,-0.009702548,0.21220087,0.15860437,-0.2444917,-0.28416735,0.016200956
chr13-45507028-45507934,0.007072109,0.059142925,-0.004804634,-0.084748596,0.5229026,-0.7203152,0.005307572,0.047705274,-0.035521835,0.016877912,-0.38008344,-0.47910553,0.09618314,-0.054993864,-0.002953888
chr13-46669075-46669892,-0.032905675,0.033689234,-0.016397603,-0.40838623,0.37614137,0.0204875,-0.0013656066,-0.002967807,0.11783618,0.002737137,0.105756484,-0.19183962,0.052960027,0.2741362,-0.05338934
chr13-48261914-48262778,-0.075959295,-0.15245305,-0.42780635,0.33469462,0.5622687,0.18944818,-0.11136377,-0.21096177,0.3953929,0.013114523,0.18938369,-0.28042552,0.14283401,0.1086795,-0.16603021
chr13-48513029-48513804,0.0098158885,0.1145809,-0.0013308199,-0.167153,-0.37614584,0.2117553,0.0010405417,0.005664474,-0.048216566,-0.00607715,-0.0945538,0.02994964,-0.10858371,-0.017381566,-0.016022366
chr13-48552106-48553037,0.03581482,0.0017705729,0.25145352,0.5283329,-1.3843298,0.109176874,0.1800924,-0.055061292,-0.41358966,-0.058562554,0.052983593,-0.27834803,-0.11889508,0.042301383,-0.04079435
chr13-49341032-49341925,0.009374775,0.042732548,-0.010885754,0.3471056,-0.94566834,0.34491757,0.00071909983,-0.006175171,0.011236266,-0.033309147,0.16688173,0.10914915,-0.027857808,0.09749068,-0.010743787
chr13-49420750-49421596,-0.1348317,-0.0640758,0.0076955934,0.22183287,-0.5489055,0.3212855,0.0020384244,0.017034456,-0.035049863,0.013845464,-0.36107305,0.3239006,-0.12959537,0.010412559,0.10599516
chr13-49681681-49682543,0.0027142626,0.21374245,0.015054968,-0.05859743,-0.69037664,0.2881158,0.028620949,0.027452834,-0.34867242,-0.029890189,0.053474434,0.012489464,-0.0003504852,-0.0007073962,-0.05198081
chr13-52530207-52531043,0.011939168,0.32939783,-0.011110964,-1.0263659,0.5049535,-0.44910884,0.016320243,0.100272074,-0.09823932,-0.023558592,-0.32332107,-0.09014479,0.04952542,0.07699309,-0.08779375
chr13-52980319-52981195,0.14283326,0.32270065,0.06985203,-0.33792356,-0.7559072,-0.16668713,0.06995165,0.31860468,-0.43547624,-0.03712466,-0.40874764,0.27424604,-0.054573935,-0.18818517,-0.10068488
chr13-54257425-54258332,-0.047311865,-0.06663658,0.03348885,-0.8907755,1.4434981,-1.0542083,-0.0023215925,0.024192328,0.23650798,-0.09439525,-0.56735045,0.24164808,0.08451544,0.21299104,-0.07210916
chr13-54564873-54565708,0.011497196,0.08723228,0.02788225,0.09902421,-1.0120134,0.22585268,0.008862043,0.059342314,-0.38085887,0.0086560575,-0.25761697,0.053983483,0.04872916,-0.037949868,0.048240837
chr13-54574777-54575677,0.0038442295,0.17522043,-0.031962406,0.44708493,-0.73789465,0.5925552,-0.014785325,0.03017779,-0.09767355,-0.024589142,0.2071464,0.1612427,0.024167085,-0.07330459,-0.23788258
chr13-54589904-54590794,-0.0013173011,0.0041605034,0.011127484,0.35081258,-0.21600927,0.17574754,-0.0013242055,-0.029928474,-0.02841196,-0.0066542523,-0.035088096,-0.100906186,-0.0026545047,0.0006122387,0.008580336
chr13-54610979-54611764,-0.02047642,-0.5979799,-0.02018436,0.59977436,-0.23649317,0.31573415,0.015462017,-0.0044614035,0.055332124,0.009455081,0.16310681,-0.3803552,-0.14007421,-0.24480759,0.05565127
chr13-54621394-54622251,-0.0062017194,0.24511187,-0.027573565,0.20873556,-0.34189767,0.14337094,0.004199689,2.321531e-05,-0.014774221,-0.0034141624,0.1620564,-0.14689577,-0.050701957,0.01099109,-0.004470526
chr13-54766119-54766825,0.04085278,0.18232544,0.09454115,-0.8457649,-0.0018111765,-1.033599,0.24232395,0.4873538,-0.032263037,0.09250965,-0.67446643,-0.13466692,0.18429771,0.017564349,-0.14145075
chr13-55362342-55363219,0.0024387008,0.112863444,-0.007137715,0.22151488,-0.036303036,0.12799221,-0.0037479757,0.007347478,-0.41009134,-0.0021524266,-0.023506444,0.014664893,-0.0013844821,0.0056458293,0.027265497
chr13-55444630-55445474,0.0002624021,-0.042207554,-0.008282821,0.42295957,-0.48516184,-0.008366603,-0.001680123,0.01805862,-0.0014523616,-0.0032191635,0.11418067,0.06970973,0.0042132083,0.020407017,-0.0030134711
chr13-55472266-55473042,-0.008557558,-0.24783553,0.039391104,-0.44451216,0.097995415,-0.42783427,0.017944312,0.07319009,0.13118047,0.02332914,-0.083727725,-0.22053471,0.0023138742,-0.070320554,-0.19277298
chr13-55622478-55623418,0.029842433,0.31062174,-0.019227324,-0.0013872031,0.13725576,-0.41675892,0.0017740461,6.185807e-05,-0.1971042,0.0029542898,0.002321013,0.05815395,-0.020691287,-0.041958246,-0.20650125
chr13-55692727-55693560,-0.013111408,0.26023608,0.012855064,0.13017608,-0.18072051,-0.022339223,-0.00917922,0.012085038,-0.090698905,0.007446704,-0.2396815,-0.17614655,0.004416084,-0.023557642,0.021133287
chr13-55714393-55715244,0.002127884,0.20348507,-0.06674975,0.43075234,-0.11700352,0.1329386,-0.020503964,-0.03810768,0.10954431,0.010118866,0.10045302,-0.09221412,0.0018249006,0.0035287868,0.008029112
chr13-58128439-58129364,0.0029957464,-0.09382513,-0.019495694,0.4829051,-0.43849358,0.23604335,-0.0038086546,-0.019543087,0.12321201,-0.0082844775,0.34828836,0.036483143,-0.09262954,-0.00012382347,0.032909885
chr13-58215242-58216164,-0.008527416,-0.08219255,-0.0009855396,-0.20159191,-0.21747273,-0.12588261,0.008393668,-0.0036997716,0.28045356,0.011513378,-0.3711734,0.007540976,-0.103219494,-0.01660567,0.07933625
chr13-58401879-58402763,-0.007877969,0.16052021,-0.009445616,0.3530053,-0.020198956,0.17751038,-0.0038174645,-0.04834818,0.1558922,0.0070372927,0.051191583,0.0028600246,-0.08232744,-0.025391847,0.0018205644
chr13-59556935-59557749,0.0029059718,-0.69689804,0.001629589,-0.1373345,0.15994035,-0.062472768,0.007466667,0.08159577,0.046165142,0.004422684,-0.20565206,-0.021988705,-0.027594544,0.008094684,-0.028371574
chr13-59822674-59823535,0.006041302,-0.164115,0.009515167,0.29429,-0.5617751,0.080933936,0.0028490748,0.011348968,-0.07273782,-0.011232823,0.023141928,0.12794797,-0.016660433,0.025514938,0.0025740762
chr13-60601608-60602389,-0.06902998,-0.19526011,-0.048760604,0.12531294,0.46327838,-0.11656835,-0.0203822,0.056705583,0.284187,0.04347139,-0.36145976,-0.2816536,0.06204473,0.275204,-0.085156254
chr13-62466456-62467382,-0.027522298,0.3474817,-0.009725642,0.08828351,0.2598064,0.12088531,-0.05312375,-0.04690283,0.21987492,0.0046460675,-0.21028818,-0.21566813,-0.16006915,0.08456212,0.026830297
chr13-63239689-63240507,-0.0015923707,0.057588406,0.0022556388,0.17627092,-0.105149716,-0.07833342,-0.002046209,-0.0017540632,0.035840765,0.00122578,0.045782488,-0.03376463,-0.0046543824,-0.0015695774,-0.0038891686
chr13-63431006-63431927,-0.0033287427,-0.42738295,-0.014329045,0.3432939,0.34854084,-0.021435967,-0.0050027254,0.016651144,0.060411077,-0.00020681904,0.09318781,0.04182068,0.005066207,0.03180534,-0.0076452736
chr13-63565888-63566794,-0.0037830656,0.0114847245,-0.029818563,-0.29445392,0.42761666,0.28677446,-0.018286318,-0.032571446,0.06665091,0.016644258,-0.17976215,-0.28255236,0.017440818,0.042553797,-0.03302577
chr13-63572287-63573103,0.0027469918,-0.40976328,-0.026253153,-0.010160079,0.8568307,-0.41328004,0.004129085,-0.13851425,0.26312342,-0.014981573,-0.23434564,-0.09919446,0.022940464,0.046490457,0.14836396
chr13-64161458-64162296,-0.0029029767,-0.09661858,0.02078384,0.093688935,-0.5693852,0.34196603,0.011696392,-0.0071160193,-0.018929096,-0.004962478,0.061505526,0.056241803,0.018834956,0.016919473,-0.024946943
chr13-64369942-64370792,-0.0016821097,0.043858975,-0.01046571,0.18988381,-0.020203307,0.086502574,-0.0007059102,0.019182267,-0.20785841,-0.0075739697,0.021136357,-0.22296485,-0.004220101,0.03800247,-0.00070100755
chr13-66904819-66905740,0.013214183,-0.4927249,-0.036958702,0.099304065,-0.25899422,0.32263583,0.009835575,-0.02568361,0.20983207,-0.017570594,-0.053130273,-0.32791942,-0.0644481,-0.016143948,0.23691419
chr13-66932679-66933594,-0.009832959,-0.19609858,-0.003174632,0.23283063,-0.42630082,0.41659182,0.004957764,0.002151059,0.03219285,-1.3062847e-05,-0.03916372,-0.122168005,-0.007169939,-0.0029604873,0.03399879
chr13-67483706-67484635,0.059912894,-0.18048705,0.011286171,0.32473862,-0.6328399,0.3354425,-0.002059817,0.03169042,-0.17004149,-0.009860359,-0.29965428,-0.10769157,-0.08953126,-0.00010693395,0.06039473
chr13-68581709-68582636,0.007713545,0.010824812,-0.013247116,-0.0055096466,-0.09538056,0.383244,-0.008320898,-0.032384112,0.119435064,0.019701457,-0.16073395,-0.2105941,0.017389163,-0.009115716,0.007990163
chr13-73330681-73331537,0.00652672,0.08938331,0.015118602,-0.23159343,-0.18818498,0.39025977,0.00095019315,-0.033371896,-0.11889069,0.015630968,-0.14242187,-0.0017467354,-0.22997637,-0.034000702,-0.053092588
chr13-74008974-74009844,-0.008676434,0.027688287,-0.0021955841,-0.5734333,0.4594636,0.17898358,0.00480756,0.0010984914,-0.05490821,-0.0041385978,0.05649185,-0.0038421669,0.04569632,0.0035783157,-0.01981842
chr13-74010287-74011153,-0.0183516,0.039247993,0.278312,-0.7956015,0.15749426,-0.20189291,0.020766845,0.15609364,-0.30055502,-0.064299636,0.076819524,0.17226085,0.022577478,-0.07168457,-0.16042991
chr13-74208339-74209217,-0.021709042,-0.09956834,-0.00078964204,0.04128794,-0.09606204,0.12082615,0.0038605565,0.013045954,0.042228155,0.007050634,-0.19709754,0.11943453,0.02551847,-0.022665724,-0.059101127
chr13-74316854-74317725,0.010834275,0.028429033,-0.01882206,0.104145505,0.2927742,-0.34128836,-0.007927863,-0.00539701,0.079812594,0.0016815878,0.0030444262,-0.0015416053,-0.0122406855,-0.0082938485,-0.022981605
chr13-74349779-74350625,-0.005589597,-0.29643035,-0.04040721,0.24730977,0.11724152,0.20099415,-0.0010771685,-0.0032448198,0.13996372,-0.0006974384,-0.12306131,0.16506214,0.025165854,0.023731073,-0.118530795
chr13-74462529-74463409,-0.0032551235,0.0063188164,-0.09750754,0.33199888,0.36776608,0.06011068,-0.013254875,-0.17960438,0.29793188,0.0011448935,0.043221295,-0.14249742,0.017036965,-0.008578018,-0.01514044
chr13-74493741-74494621,0.0023414376,0.049357403,-0.018552138,0.22496906,-0.2594443,-0.023517607,0.0034711713,-0.0027006941,-0.03839544,-0.010432718,-0.1692929,0.04658412,-0.07818797,0.025815945,-0.011240533
chr13-75707131-75707948,0.0021132969,0.13911027,0.008488025,0.02488982,-0.61225355,0.3600307,0.0010415557,-0.0019028011,-0.08157877,0.0006505568,-0.023269009,-0.030183908,-0.068987735,-0.016782671,0.032144476
chr13-76018082-76018916,-0.0016971864,-0.10057411,0.0004916099,0.03956765,0.09695531,-0.12632589,0.00039327488,0.0020298804,0.009168757,0.00063238613,0.0815767,-0.056398716,-0.0041212323,-0.0092252,0.027733976
chr13-76098212-76099128,0.036714356,0.15200117,-0.017286433,0.20311248,-0.23888493,-0.10979164,0.0013104532,-0.013198467,-0.11481519,0.0027088188,0.02857051,0.0043638456,0.008240121,0.032363556,-0.02286575
chr13-80885608-80886384,0.0035217605,-0.42936584,0.0036960267,0.018751506,-0.25564736,0.24375853,-0.0020078328,-0.00542384,0.03596551,-0.00022404816,0.2063673,0.039226778,7.070837e-05,-0.0020336017,-0.015358372
chr13-81657255-81658148,0.0009929731,-0.38006252,-0.0032557063,0.117571406,0.12252426,0.08144914,0.001557139,-0.020390904,0.060453497,-0.0018465654,-0.3133867,0.16465257,0.010381146,0.09171742,-0.05268085
chr13-81710834-81711660,0.008388629,-0.28752226,-0.018470632,-0.32883903,0.47219962,-0.17881867,-0.0015546399,0.013164958,0.11641998,0.0065621,-0.09379485,-0.037806645,0.023365632,0.021757642,-0.02518853
chr13-84221865-84222709,0.002581684,0.12060604,-0.003243578,-0.17038646,0.012576699,-0.0127887195,0.00362053,0.005069669,-0.027688375,-0.0015363407,-0.05668341,-0.20179966,0.013622596,-0.0023058394,0.021529851
chr13-85189110-85189924,-0.001321731,0.039802957,0.0018715129,0.06687914,0.2438696,0.05436578,-0.0045647593,0.0016419687,-0.15436244,0.0017278208,-0.08757308,-0.09205397,0.014698937,0.0068929363,-0.008079506
chr13-85288907-85289734,-0.00086447503,-0.07730826,0.0029998566,0.052054763,0.002951119,0.11149427,-0.0016465645,-0.001765301,0.039404858,0.00839498,-0.12028234,-0.12963824,0.0019043919,-0.014339761,0.011270511
chr13-90922584-90923458,-0.008177157,-0.043947514,-0.032751318,0.4682829,0.32259282,-0.08564046,-0.008012872,-0.019262025,0.086497575,0.008447423,-0.087970555,0.016924702,-0.0064442237,-0.0017006871,0.047866594
chr13-91223560-91224492,-0.0036098904,0.11392794,0.0022201815,0.2281725,-0.099827826,-0.1416257,0.0015552137,0.0026063519,-0.009666893,-0.0021691811,-0.06465661,-0.04987598,-0.0070559485,-0.006242706,0.0061650043
chr13-91807127-91808059,-0.017537842,-0.31146008,-0.003465842,0.33388576,0.8076208,0.11815935,0.0024291694,-0.019890523,-0.17078392,-0.017449789,-0.33299378,0.09795246,-0.021776171,0.022856452,0.07512613
chr13-92354422-92355306,-0.022793354,-0.12866339,-0.07759647,0.4290733,0.23386326,0.40974995,-0.02785298,-0.02343195,0.117042094,0.008408826,-0.028793529,0.23511598,-0.19821556,-0.015153682,-0.065394014
chr13-92530387-92531312,0.005721885,0.41445187,-0.03482833,0.3133399,-0.80253744,0.24479632,0.03688928,-0.0172006,-0.48685253,-0.039735705,0.048716497,0.23922916,-0.18039277,0.018065887,0.055615738
chr13-93058362-93059170,-0.09334719,-0.30563542,0.09262612,-1.2339667,1.5427685,-0.8831491,0.022870561,0.3578518,-0.3362276,0.10360132,-0.78040993,-0.22389168,0.117343485,0.11886181,-0.025188442
