,Shared topic 1,Shared topic 2,Shared topic 3,Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 10,ATAC private topic 1,ATAC private topic 2,ATAC private topic 3,ATAC private topic 4,ATAC private topic 5,ATAC private topic 6,ATAC private topic 7,ATAC private topic 8,ATAC private topic 9
chr15-55112002-55112836,-0.12998568,-0.15517151,0.072461165,0.37091446,-0.062425416,0.1053939,0.0130387675,-0.09331909,0.28061742,-0.22479533,0.16703573,0.043687884,-0.044323537,-0.023299381,-0.30972156,-0.021397581,-0.030043842,-0.0050363094
chr15-56692649-56693480,0.093393475,0.12144384,-0.4756919,0.20024972,-0.20060289,-0.53887933,0.2674573,-0.13165629,0.17733374,0.044771504,-0.14297476,-0.07538918,-0.094644025,-0.030326605,0.019256964,0.13441254,0.31164512,-0.008984201
chr15-66968360-66969143,-0.73725057,-0.105829045,-0.057321135,-1.1260594,0.36136687,0.049795497,0.53126943,0.80671793,-0.4441162,0.20316082,-0.2604771,-0.18769647,0.05820314,-0.24356571,0.07088092,-0.23931675,-0.06633269,0.03888107
chr15-66969552-66970360,-0.3147859,0.145495,-0.012649351,-0.7971668,0.36871755,-0.14144121,0.4371695,0.35161266,-0.038703665,-0.059366204,-0.22232828,-0.26822242,-0.025021618,-0.055275224,-0.04007879,-0.01767775,0.048085924,0.05903909
chr15-75085163-75085940,0.28463548,0.11679054,-0.4347844,0.46288943,-1.023104,-0.88522685,0.3690321,0.2929796,0.6549546,0.25723338,-0.21892543,0.4671801,0.4984657,-0.46614125,-0.098312326,0.19799942,-0.91824967,-0.017519146
chr15-75086289-75087171,0.26815593,0.2081606,-0.52955127,0.2257368,-1.2903471,-1.0172921,0.2757409,0.7731302,0.42343643,-0.12364944,0.29924637,0.5271331,0.48458502,-1.0627663,0.4207048,0.51548177,0.13283879,-1.0865455
chr15-75727375-75728245,-0.083727464,-0.10805774,-0.16005386,0.15398139,0.18116489,-0.31576425,0.15470274,-0.2028311,0.27695817,0.052543096,0.13519667,-0.083459094,0.047043532,0.01823415,0.013726254,-0.22160126,-0.13613197,-0.002751097
chr15-75746660-75747468,0.0014630624,0.12223193,0.19089927,-0.33889621,0.11111009,0.008295411,-0.46645033,-0.037671935,0.31014752,0.053091045,-0.31504416,-0.043889567,-0.055776123,0.09521815,-0.0928562,0.2668667,-0.018374987,-0.012584954
chr15-75747971-75748895,-0.19206278,-0.04743924,0.24905843,-0.40170786,0.3711689,0.26776662,-0.3457202,-0.3682039,0.30345473,-0.08798615,-0.24410658,0.20791571,0.12758426,0.1069073,0.048721846,-0.07724696,0.12340558,-0.018224701
chr15-76284550-76285455,0.17113012,-0.050360464,-0.3049223,0.17908649,-0.40786996,-0.27418086,0.5334681,-0.044125844,0.14077526,-0.040188327,-0.12666616,0.0036907778,0.26530144,0.020444037,-0.12158532,0.08469099,-0.059523493,-0.02582232
chr15-78203756-78204529,-0.12177066,-0.03287586,-0.015812635,0.19457436,-0.02960535,0.017161902,0.23648483,0.17864498,-0.4982304,0.082024686,-0.0563315,-0.024836749,0.038435597,-0.09364199,-0.06287224,-0.07650091,-0.31759587,-0.0014863169
chr15-79155041-79155898,-0.033548355,-0.1280051,-0.701168,0.5792012,0.19868395,-0.62654936,-0.15736622,-0.09172415,0.46853256,0.15218352,-0.4423752,-0.04869019,-0.13307871,0.13648218,0.078588024,-0.06561108,-0.029410362,0.016727194
chr15-82069978-82070842,-0.061823677,0.047946356,0.42162457,-0.12585711,0.041350316,-0.044278923,-0.24204633,-0.2815136,0.18862507,-0.014415989,0.03295722,-0.0608038,-0.05295419,0.044741947,-0.03606058,0.053190015,-0.22842453,0.0015629139
chr15-82224233-82225023,0.074157625,-0.18337981,-0.08510956,0.1129812,0.1384822,-0.087166175,0.19904236,-0.13511436,0.005891438,0.025322204,-0.040331457,0.26679683,-0.06716744,-0.109986275,-0.027836861,-0.29883817,-0.07899533,0.015366675
chr15-82987450-82988248,-0.7108343,-0.22898175,0.537316,-0.39800137,0.54866964,0.35289365,-0.58556145,-0.21983352,0.35831857,0.0035179714,-0.12890328,-0.22841285,0.28587672,0.17832497,0.069356896,-0.13614519,-0.12006896,-0.062101178
chr15-83250790-83251711,0.03779703,0.04523486,-0.07775923,-0.26046056,-0.04548512,0.015388862,0.31137803,0.21998401,-0.0834681,0.031272408,-0.25474164,-0.028866732,0.04640024,0.030885777,-0.18119057,-0.09267481,-0.10826143,0.0147307245
chr15-83526356-83527126,0.055315338,-0.009162037,-0.24977943,0.107956156,-0.0152137745,-0.08970317,0.27509364,-0.11656155,0.2082732,0.0032518478,-0.15830305,0.28109413,0.15686852,-0.055933278,-0.2388258,-0.05724317,-0.09737956,-0.0031728
chr15-83724712-83725520,-0.6027147,0.30420065,0.12596598,-0.7919092,0.2715048,0.36114767,0.54042995,0.2306711,-0.52725893,0.097335406,0.048855066,-0.2627212,0.008432761,-0.41998395,0.3815273,-0.38802364,0.06391797,0.032155752
chr15-84613986-84614891,-0.21363528,-0.39480695,0.034701593,0.098492056,-0.12053858,0.062029712,0.26250544,0.07055705,0.29312196,0.011451693,0.10457088,-0.15831873,0.13442254,-0.00024301869,0.05087142,-0.2955884,0.09074226,-0.05377123
chr15-84719483-84720277,0.25232512,0.064912,-0.39351234,0.48676193,-0.56408435,-0.04500894,0.14222454,-0.023401005,-0.30501163,-0.11462529,0.363061,0.17316717,0.194399,0.01873414,0.08910693,0.039056953,-0.15743385,-0.015067332
chr15-84720412-84721182,0.101753905,0.023076836,-0.22337534,0.4649081,-0.24593286,-0.15405115,0.21000227,-0.03571434,-0.27443707,-0.124592826,0.07361774,-0.19120954,0.2352284,-0.10524285,0.016756643,0.089123406,-0.12471852,0.025393829
chr15-85523197-85524025,-0.34978768,-0.3230661,-0.051395774,0.23709926,-0.25981146,-0.10401468,0.43057,0.17677714,0.22776528,0.036600307,-0.115276314,-0.17174722,-0.25295404,0.016691318,-0.17915902,0.16249344,0.112974636,0.015075656
chr15-85577721-85578562,-0.45062038,0.36939508,-0.10736647,-0.45663166,-0.039984975,-0.13066036,0.55643517,0.03525732,-0.14197807,-0.042946503,0.14361157,0.106208496,-0.3425478,-2.2693675e-05,-0.12506671,0.23270252,-0.09507893,0.026618222
chr15-85582819-85583405,-0.40393236,0.3743624,-0.31057853,-0.5137062,0.23082021,0.16111231,0.24556924,0.39738306,-0.42138425,0.06911934,-0.10951052,-0.19556665,-0.062965445,-0.07541904,-0.5375344,0.08307167,0.14917593,0.034412887
chr15-86038706-86039493,0.22530901,0.04690168,0.14437303,0.8164073,-0.39053237,-0.15404192,-0.22396182,-0.26140216,-0.0624979,-0.3696109,-0.039746147,0.05913317,0.25314856,-0.17895733,0.14852646,0.09745332,-0.22141959,-0.013742419
chr15-88650731-88651599,0.53252786,-0.40120646,-0.23605862,0.70076257,-0.48148876,-0.25298464,-0.1567942,0.18907896,-0.13536718,0.078721754,-0.5022546,0.016248278,-0.13098645,-0.012920039,-0.47738174,0.53092724,-0.010385551,-0.001030847
chr15-88662819-88663759,0.13422622,-0.18529363,0.13128881,0.05888426,-0.29117885,-0.2536142,0.100429334,0.20886986,0.2484113,-0.004087388,-0.06382898,0.03445768,-0.03732316,-0.07256465,-0.15000057,-0.3787433,0.49798042,-0.06929016
chr15-89378572-89379353,-0.037293535,-0.17737259,0.12635073,-0.03429631,0.051776797,0.15560223,0.07289324,-0.09799487,0.06802544,-0.016460396,-0.11156772,-0.010544452,-0.013090036,0.046864547,0.039489135,-0.10451307,0.06511287,-0.011620875
chr15-95653861-95654658,-0.19773836,0.24339832,-0.10055468,0.22411056,0.16388251,0.16284801,0.07663848,-0.27819207,-0.09040342,-0.05070561,0.13754581,-0.05787295,0.067945644,-0.16975738,-0.09329765,0.043757945,0.4838344,-0.020511784
chr15-97054754-97055653,0.31429628,-0.2292129,0.2013342,-0.40783,0.065621234,-0.03318419,0.03422492,0.21507512,-0.0698739,0.087061696,-0.26465645,0.2469541,0.029533789,0.029738355,-0.42169216,-0.29605037,0.058423683,-0.026066052
chr15-97907734-97908661,0.12850407,-0.061200757,0.13642903,0.22038305,0.09231576,-0.14257902,-0.021346297,0.052167024,-0.1368168,0.5208928,-0.28447142,0.004493391,0.10271165,-0.12689814,-0.17785218,-0.113615274,-0.48830527,-0.020199334
chr15-97908838-97909457,0.058547426,-0.28003693,0.16843925,0.22786553,-0.023091856,0.009201146,0.072721906,-0.11765892,-0.033674106,0.07026325,-0.26127476,0.025911583,-0.021185605,-0.12621659,0.061300874,-0.120973155,0.17947581,-0.012422615
chr15-97952234-97953150,-0.27654067,0.12799627,0.11800305,-0.0036244243,-0.30718738,-0.031020556,0.2870761,0.2290837,0.037731253,-0.15166298,0.38794455,-0.12322611,0.12020445,0.019757349,-0.18967825,0.058620494,-0.53253335,0.0034680888
chr15-97992617-97993471,-0.07123057,0.009733645,-0.13766064,0.18297376,0.01928041,0.13451864,-0.08114463,-0.11756727,0.23487577,-0.34150085,-0.0073567717,-0.052461386,-0.25308394,0.15842885,0.1143041,-0.03200057,0.14994304,-0.021612154
chr15-98772212-98773137,0.024017777,0.36918855,0.17459527,0.24143541,0.27847534,0.32681996,-0.6664341,-0.5957064,0.0735965,0.07089602,-0.42892605,-0.2740345,-0.111693494,-0.06823618,-0.042061385,0.19748937,0.05407877,-0.025848292
chr15-98776254-98777071,-0.037431527,-0.027593205,0.25004914,-0.0074571,0.33392894,0.00015348893,-0.09061873,-0.25624356,-0.035718963,-0.018506749,0.02690935,-0.22581522,0.13945588,0.07554226,-0.26058024,-0.015426078,-0.070701644,0.0017801833
chr15-98894023-98894781,-0.16282122,-0.26771623,-0.04298343,-0.28235677,0.28140938,-0.08953684,0.34825832,0.2694751,-0.07636467,-0.11756295,-0.085589625,0.13488711,0.06203069,-0.21377984,0.13265908,-0.032749057,0.12654705,-0.021578316
chr15-98897902-98898818,0.27515182,0.18238178,-0.27684954,0.13295329,0.42939848,-0.31257382,0.03623248,-0.3658246,-0.48765212,0.028141491,-0.22969398,0.06621067,0.070373625,0.0068480494,-0.1110849,-0.17067072,0.10418814,0.010353815
chr15-99087955-99088783,-0.09344382,0.11115862,-0.054708555,0.071137175,0.146659,-0.19348225,0.12970239,-0.18816142,-0.15508002,0.029441131,0.092769176,-0.2916567,-0.0026350468,0.0296084,0.07885981,-0.07974278,0.018033518,0.004256921
chr15-99098819-99099545,0.116425864,0.20311737,0.21923888,-0.43738407,0.077142365,0.029717447,0.057453837,-0.0783878,-0.0842418,-0.01573625,-0.031245872,-0.0015195578,0.101146445,-0.038874883,-0.1044685,0.08497343,-0.22145987,-0.005435945
chr15-99584813-99585675,0.17195027,0.13939507,0.03171719,-0.14309788,0.104402184,0.22500083,-0.07463595,-0.15625194,-0.15600175,-0.008361074,0.037990395,-0.14190173,-0.03450438,0.017398247,0.005859608,-0.11442295,-0.25216693,-0.0006751884
chr15-101053811-101054676,-0.07142711,-0.317876,-0.08370084,0.31348103,-0.017841678,-0.0477255,-0.10784036,-0.038830295,0.1970507,0.022814143,0.013245299,0.14297628,0.039278477,-0.042795047,-0.30756876,-0.10757,0.44357213,-0.004676829
chr15-101128210-101128982,-0.05887599,0.040311128,-0.100203566,-0.0604491,0.078402504,-0.039485723,0.07693315,-0.02900489,-0.0013350035,-0.023231443,-0.016674222,-0.12347109,0.09171712,0.046778202,-0.040113874,0.032346737,0.11797185,0.005999606
chr15-101129232-101130030,0.021890331,0.49602118,-0.14113395,-0.070856065,0.14733557,0.16579515,0.1473655,-0.3972992,-0.3693526,-0.19159178,-0.21155997,0.2260714,-0.094293796,-0.2109965,-0.12040668,0.06524234,-0.10939961,0.0547572
chr15-101437068-101437877,-0.0886594,-0.17891216,0.055688046,0.12662186,0.21159947,-0.14818905,0.039032154,0.13398843,0.12008359,0.015560264,-0.15582815,-0.11540253,-0.18659855,-0.019175462,-0.07272392,0.060711596,0.04005285,0.004414238
chr15-101438282-101439130,0.038251117,0.13395517,-0.36700833,0.13533692,0.42465025,0.1381645,-0.008336,-0.22745714,-0.22751778,0.01775764,0.12927014,-0.2750563,-0.045570802,-0.12386532,-0.044512194,-0.13395424,-0.07288035,0.01615916
chr15-102065438-102066334,-0.08056441,-0.12940548,0.14206369,-0.13943417,-0.15771657,-0.111716785,0.3903556,0.2743954,0.07608244,-0.04306085,-0.045167647,0.0414113,0.11279337,-0.06987629,-0.08336789,0.003483375,0.06354297,-0.010021483
chr15-102224143-102225023,-0.17528613,-0.18374728,-0.046473145,0.09486644,0.4009402,-0.29962587,0.024399726,0.117239155,-0.18616931,-0.04465307,-0.024943909,-0.089147575,-0.01182111,-0.0036114485,-0.124982245,0.03379304,0.2287301,0.012712492
chr15-102355130-102355870,0.34581083,0.23895028,-0.7498626,0.8087971,-0.63114613,-0.63423324,0.25564322,0.3115554,-0.16248843,-0.19788103,-0.1509722,0.047377888,0.31697825,-0.11371174,0.19806945,-0.10789805,-0.24485308,0.03166215
chr15-102761542-102762418,-0.05368018,-0.13526571,0.17916854,0.7666017,0.10677537,0.15382485,-0.2942677,-0.69838727,0.12964071,-0.033639733,-0.11231861,-0.31882545,0.05720714,-0.17049094,-0.01933827,0.32056752,-0.10637053,-0.0040138867
chr15-102910221-102910950,-0.24497023,-0.082459494,0.2947723,-0.2450026,0.24433866,-0.066160575,-0.15782624,0.09281186,0.08377078,0.030061526,0.023673031,-0.14440864,-0.057526626,-0.004007798,-0.13911952,-0.02737256,0.13886411,0.0061051305
chr15-102927111-102927995,0.05721421,0.1426486,-0.012029338,0.0098480955,0.21122465,-0.16629694,-0.14462101,-0.19492432,0.15007001,-0.11702698,-0.12166416,0.08032024,-0.055534564,-0.017783413,0.5214196,0.03759563,-0.31609854,-0.021279987
chr15-102942810-102943744,0.056586593,0.054794937,-0.0048345756,0.1349107,0.18993624,0.24763317,0.016082607,-0.1751933,-0.19425306,-0.07393901,0.14071889,0.03028565,-0.06727065,-0.12178463,-0.20615132,0.12613973,-0.008743669,-0.003002382
chr15-102972372-102973211,0.039306395,-0.18893395,-0.05520852,-0.18237706,0.16610451,0.054809295,-0.03137694,0.12193313,0.0059380108,0.06113134,0.25797355,-0.22570528,-0.18498583,0.2623669,-0.058148496,0.21038704,-0.6580058,0.013373424
chr15-102987127-102987946,-0.07262956,0.14040458,0.24815099,-0.12355165,0.310755,0.09012631,0.06571244,-0.22658522,-0.19036493,-0.021725152,0.08310693,-0.1051662,-0.28765467,-0.0002493732,-0.036915425,0.058259938,-0.62977123,-0.007608367
chr15-102994472-102995396,-0.13375248,0.4008855,-0.29872632,0.03503042,0.24053873,0.070832305,0.015920201,0.22262678,-0.34434143,0.02152522,0.088132486,-0.058355857,0.060869582,-0.21202853,-0.29592058,-0.12567085,0.19056588,0.0074929316
chr15-102999030-102999878,0.05000746,0.11622302,-0.2756188,-0.22400643,0.31853372,0.1466511,0.13700654,0.0835289,-0.4558475,0.42955136,-0.35989687,0.0015862157,-0.030870121,-0.35073423,-0.019154526,-0.27922997,0.24569428,-0.021788672
chr15-103019430-103020278,0.23632075,0.29490995,0.0067917453,-0.07119654,-0.27293286,-0.069697484,-0.019962545,0.35240427,-0.47627103,0.052653056,0.096671216,-0.16122746,-0.24135797,0.03725595,-0.094358504,0.017010693,-0.5781714,0.009127347
chr15-103056945-103057608,-0.16377304,0.0864475,0.14117447,0.15309498,0.17430858,-0.12150464,-0.06678696,-0.034139063,0.036852207,-0.02962196,0.030073024,0.15813787,-0.043012638,-0.0150085185,-0.0006004447,-0.031204829,-0.19517812,-0.0063898168
chr15-103083711-103084581,-0.08677876,0.0155410655,-0.03141861,-0.22693926,-0.08698634,0.05805614,-0.068120845,0.21656074,0.1474126,0.04486885,0.27231407,0.14123759,-0.27445626,-0.02405956,-0.020917002,-0.08233164,0.08064146,-0.004086903
chr15-103085647-103086495,-0.35621724,-0.04811045,0.10019529,-0.4080359,0.25867793,0.28479227,0.08049579,0.04789369,-0.03621294,-0.036251463,-0.03225664,0.12700255,-0.008652758,-0.007074193,0.06461416,-0.12254026,0.10079995,0.020759437
chr15-103086897-103087796,-0.17387867,0.08516097,0.3945973,0.04298257,0.0083319275,-0.14522132,-0.012622417,-0.081656605,-0.2787302,-0.015485866,0.05618854,0.09870562,-0.0715972,0.08036694,-0.015612744,0.09907011,-0.4245871,-0.0038437145
chr15-103165223-103166089,-0.15524617,0.03529524,-0.048303522,-0.029782616,0.17500077,0.20263658,-0.09266296,0.0004907305,-0.09268359,0.009868545,0.089818045,-0.026287682,0.18239157,-0.28464538,-0.05268935,-0.0010749612,-0.076254204,0.002692212
chr15-103176739-103177644,-0.043800294,0.0393238,0.08043739,0.13016878,0.0016738668,-0.13889049,-0.07079697,0.07789063,-0.078244135,0.025348028,0.028409462,0.051089417,0.027541524,-0.028505052,0.042095777,0.029303309,-0.75550294,0.0012841348
chr16-5134395-5135351,-0.058662098,-0.10000425,-0.020292558,0.63660705,-0.348082,-0.07193275,-0.058252547,-0.28600845,0.2178564,-0.0012312131,-0.06250549,-0.12536098,-0.13005929,0.16118683,0.23530598,-0.04419538,-0.0738212,-0.034976088
chr16-5146641-5147453,0.12198367,-0.42386377,-0.005850168,0.6172555,0.21551292,-0.35721904,-0.49843302,-0.14955021,0.120210156,-0.221704,-0.0044193994,-0.23384638,0.0863616,0.42472354,-0.034237616,0.1348821,0.13268752,-0.03462041
chr16-5306500-5307291,-0.3007182,-0.26929924,0.0045808107,-0.18531746,0.15773815,0.34697065,-0.4781255,0.085441686,0.46301213,0.07620791,0.011990447,-0.27380928,0.0024396668,-0.040601328,0.07470235,-0.27418157,0.23767729,0.009114172
chr16-6896435-6897300,0.52892417,-0.14761862,-0.42176434,0.5024135,-1.0061184,-0.6688861,0.16935202,0.24787669,0.11362731,0.13481401,-0.100625776,-0.15735786,0.21345142,-0.12422625,-0.015086727,0.47501302,0.50929606,-0.24898572
chr16-8411954-8412737,0.29685533,-0.50704515,0.027641108,0.30226576,-0.008378757,-0.14230189,-0.016094813,-0.1648373,0.5735733,-0.12083026,-0.37656072,-0.10211173,-0.13720952,-0.17400138,-0.010359736,0.15742351,0.09432379,0.04082652
chr16-10192624-10193410,0.3143905,-0.03614167,0.16444811,0.30672678,-0.14400207,-0.08905526,-0.26949635,-0.49842376,0.35731134,0.026854418,-0.25596148,0.28865877,-0.45615098,0.047746338,-0.18358305,0.09240273,-0.032736715,-0.027255371
chr16-10313241-10314203,0.18832165,0.19675365,-0.026966477,0.059026316,-0.519791,-0.060744073,0.35992283,0.025067477,-0.2356497,-0.09155268,0.040792473,-0.06121781,0.05877316,0.075519085,-0.12345807,-0.019884294,-0.37563252,0.023577802
chr16-11143654-11144567,-0.17162186,-0.07822759,-0.1882028,0.1009286,-0.9121754,-0.5167212,-0.059954897,0.33303794,0.9642137,0.18767907,0.14934343,0.8543776,-0.29158,0.25004646,-0.54964525,0.092454426,-0.89499795,-0.55032647
chr16-14705212-14706121,0.35727233,-0.22333322,0.17738166,-0.5122087,0.18150237,0.10635982,0.30700582,0.22101445,-0.63322204,-0.08576868,0.048233736,-0.42887607,-0.19224073,0.21611181,0.15461025,0.010154763,-0.5848085,0.017446801
chr16-15084498-15085416,-0.019972613,0.16301593,-0.20538627,-0.6774168,-0.17308882,-0.16171958,0.5603687,0.071674675,-0.31224853,0.032268465,0.19147004,-0.107861824,0.027930755,0.029560752,-0.094814725,0.16514501,-0.38897014,0.016999744
chr16-17221895-17222799,-0.062622294,0.08817738,-0.03374476,0.18734965,-0.60057837,-0.37302977,-0.0031289945,0.03691152,0.5942496,-0.03547905,0.030778933,0.3303851,-0.025233015,0.055669896,-0.18476854,0.06347164,0.0626054,-0.05945704
chr16-17912844-17913749,-0.30809286,0.4165241,0.41294554,-0.690189,0.5519243,0.258354,-0.030351536,-0.12281129,-0.7917952,0.096130304,-0.25354883,-0.083406225,-0.041208584,-0.12058937,-0.055805553,0.11446575,-0.20568979,0.0008993887
chr16-18580022-18580949,0.033773955,0.41494358,-0.27144584,-0.11646187,0.14022608,0.33791375,0.21525888,-0.2084153,-0.45113626,-0.13993278,-0.02001384,0.31336418,0.025707196,-0.13344242,-0.084984936,-0.1137953,-0.27798557,-0.003308062
chr16-18591328-18592165,0.12966421,0.44753733,-0.15496017,-0.2094177,0.20523266,0.124631524,-0.093984015,0.11380786,-0.46259916,-0.0182316,0.16433677,0.103652276,-0.15175064,-0.27427274,0.29815114,0.07953209,-0.2992554,-0.03166107
chr16-19760424-19761253,-0.21755253,0.02753007,-0.24649614,0.231789,-0.21394953,-0.42958978,0.47870913,0.31999296,0.017079156,-0.016359279,0.07553425,-0.10424503,0.11104221,-0.30477127,-0.088811025,-0.19232294,0.047808997,-0.004046263
chr16-20591193-20592129,-0.47448993,-0.12997623,0.21218501,-1.1078119,0.71709454,0.638465,0.032561228,-0.073752835,-0.3318303,-0.22832815,0.20274968,-0.3517223,0.418599,-0.07644682,0.021236863,-0.48988008,-0.43557942,0.14836499
chr16-21204197-21204962,-0.40108907,-0.335533,0.20654668,-0.43302193,-0.047591444,0.09143632,0.5351503,-0.12105361,0.2401698,-0.28270665,0.14750086,-0.22362508,-0.03957291,0.38393903,-0.24974197,-0.030595982,-0.02176611,0.030801868
chr16-22656560-22657423,-0.21101063,-0.27486804,0.5433065,-0.71753323,0.651494,0.3660881,-0.6035885,-0.24147144,0.12804635,-0.16085488,0.15110123,-0.0058947606,-0.16158567,-0.080436744,0.41755968,-0.29592985,0.071166635,-0.031394474
chr16-23890249-23891136,0.21438356,0.07024686,-0.10642549,0.12900813,0.011751527,0.12068163,0.016838076,-0.15066963,-0.11335285,-0.0021739774,-0.14153515,-0.22741632,0.26466432,-0.07271422,0.00879748,-0.2664749,0.28982133,0.002677346
chr16-23898023-23898716,-0.31482035,-0.516851,-0.10270168,-0.30069563,-0.047734704,-0.26793805,0.5885272,0.46653724,-0.06552105,-0.071696594,-0.011393613,0.026882615,-0.21989717,0.2767369,-0.045359764,0.25281698,-0.20689242,-0.0041496977
chr16-23898829-23899545,-0.82529956,-0.15809657,-0.2510252,-0.26503637,-0.35803187,-0.33897433,0.7050256,0.5029137,0.054608427,0.25827074,-0.14928137,0.27492368,-0.084446475,0.053306527,-0.23844548,-0.23709036,-0.32240897,-0.018495072
chr16-23982060-23982986,0.62483984,0.14803012,0.019770678,-0.25441557,-0.45183113,-0.22692205,0.13003723,0.06696958,-0.17710601,0.02628718,-0.29528248,0.039296288,0.03915577,0.14304419,-0.25174975,0.1418814,-0.3674956,-0.0071393615
